STAT_DREHMOMENTEINGRIFF_CAN_WERT	RES_L	Drehmomenteingriff über CAN	Torque intervention via CAN	Intervention du couple via CAN
STAT_DREHMOMENTEINGRIFF_CAN_WERT	RES_S			
STAT_DREHZAHL_MAXIMAL_BEI_ZUENDAUSSETZER_WERT	RES_L	Maximale Drehzahl bei Zündaussetzern	Maximum engine speed during misfires	Régime moteur maximal lors des ratés d'allumage
STAT_DREHZAHL_MAXIMAL_BEI_ZUENDAUSSETZER_WERT	RES_S			
STAT_DREHZAHL_MINIMAL_BEI_ZUENDAUSSETZER_WERT	RES_L	Minimale Drehzahl bei Zündaussetzern	Minimum engine speed during misfires	Régime moteur minimal en cas de ratés d'allumage
STAT_DREHZAHL_MINIMAL_BEI_ZUENDAUSSETZER_WERT	RES_S			
STAT_DREHZAHLGRADIENT_WERT	RES_L	Drehzahlgradient	Speed gradient	gradient de vitesse
STAT_DREHZAHLGRADIENT_WERT	RES_S			
STAT_DROSSELKLAPPE_NOTLAUF_WERT	RES_L	Status Drosselklappe Notlauf	Throttle valve status: Emergency mode	État du papillon des gaz : Mode d’urgence
STAT_DROSSELKLAPPE_NOTLAUF_WERT	RES_S			
STAT_DROSSELKLAPPE_SENSOR1_WERT	RES_L	Throttle sensor 1	Throttle sensor 1	Capteur d'accélérateur 1
STAT_DROSSELKLAPPE_SENSOR1_WERT	RES_S	ThrSens1	ThrSens1	ThrSens1
STAT_DROSSELKLAPPENWINKEL_SOLL_WERT	RES_L	Throttle pos. target	Throttle position target	Cible de la position du papillon des gaz
STAT_DROSSELKLAPPENWINKEL_SOLL_WERT	RES_S	ThrottlePosTgt	ThrottlePosTgt	Poste d'accélérateur
STAT_DROSSELKLAPPENWINKEL_WERT	RES_L	Throttle pos.	Throttle position	Position du papillon des gaz
STAT_DROSSELKLAPPENWINKEL_WERT	RES_S	ThrottlePos	Throttle Position	Position du papillon des gaz
STAT_E_BOXLUEFTER_EIN_WERT	RES_L	E-Box-Lüfter Ein	E-Box fan ON	Ventilateur E-Box Un
STAT_E_BOXLUEFTER_EIN_WERT	RES_S			
STAT_E_LUEFTER_PWM_SOLL_WERT	RES_L	Sollwert E-Lüfter als PWM Wert	Target value of electric fan as PWM value	Valeur cible du ventilateur électrique sous forme de valeur PWM
STAT_E_LUEFTER_PWM_SOLL_WERT	RES_S			
STAT_E_LUEFTER_PWM_WERT	RES_L	E-Lüfter PWM	Electric fan PWM	Ventilateur électrique PWM
STAT_E_LUEFTER_PWM_WERT	RES_S			
STAT_E_LUEFTER_TASTVERHAELTNIS_WERT	RES_L	duty cycle E-Lüfter	Electric fan duty cycle	cycle de service ventilateur électrique
STAT_E_LUEFTER_TASTVERHAELTNIS_WERT	RES_S			
STAT_EINSPRITZZEIT_ZYL1_WERT	RES_L	Injection time Cylinder 1	Injection time Cylinder 1	Temps d'injection Cylindre 1
STAT_EINSPRITZZEIT_ZYL1_WERT	RES_S			
STAT_EINSPRITZZEIT_ZYL2_WERT	RES_L	Injection time Cylinder 2	Injection time Cylinder 2	Temps d'injection du cylindre 2
STAT_EINSPRITZZEIT_ZYL2_WERT	RES_S			
STAT_EINSPRITZZEIT_ZYL3_WERT	RES_L	Injection time Cylinder 3	Injection time Cylinder 3	Temps d'injection Cylindre 3
STAT_EINSPRITZZEIT_ZYL3_WERT	RES_S			
STAT_EINSPRITZZEIT_ZYL4_WERT	RES_L	Injection time Cylinder 4	Injection time Cylinder 4	Temps d'injection Cylindre 4
STAT_EINSPRITZZEIT_ZYL4_WERT	RES_S			
STAT_EINSPRITZZEIT_ZYL5_WERT	RES_L	Injection time Cylinder 5	Injection time Cylinder 5	Temps d'injection du cylindre 5
STAT_EINSPRITZZEIT_ZYL5_WERT	RES_S			
STAT_EINSPRITZZEIT_ZYL6_WERT	RES_L	Injection time Cylinder 6	Injection time Cylinder 6	Temps d'injection Cylindre 6
STAT_EINSPRITZZEIT_ZYL6_WERT	RES_S			
STAT_FAHRERWUNSCH_PEDAL_ROH_WERT	RES_L	Fahrpedalwert	Accelerator pedal value	valeur de la pédale d'accélérateur
STAT_FAHRERWUNSCH_PEDAL_ROH_WERT	RES_S			
STAT_FAHRERWUNSCH_PEDAL_WERT	RES_L	Pedal value	Pedal value	Valeur de la pédale
STAT_FAHRERWUNSCH_PEDAL_WERT	RES_S			
STAT_FAHRSTRECKE_MIL_AN_WERT	RES_L	Zähler für gefahrene Kilometer mit MIL EIN	Odometer for kilometers driven with MIL ON	Compteur kilométrique pour les kilomètres parcourus avec MIL EIN
STAT_FAHRSTRECKE_MIL_AN_WERT	RES_S			
STAT_FGR_WERT	RES_L	Fahrgeschwingigkeitsregler (FGR) Status-Rohwert	Vehicle speed controller (VSC) status raw value	valeur brute de l'état du régulateur de vitesse du véhicule (VSC)
STAT_FGR_WERT	RES_S			
STAT_FUELLSTAND_MOTOROEL_KURZZEIT_WERT	RES_L	Ölniveau - kurz	Oil level - brief	Niveau d'huile - bref
STAT_FUELLSTAND_MOTOROEL_KURZZEIT_WERT	RES_S			
STAT_FUNKENBRENNDAUER_ZYL1_WERT	RES_L	Spark burn duration Cylinder 1	Spark burn duration Cylinder 1	Durée de combustion par étincelles Cylindre 1
STAT_FUNKENBRENNDAUER_ZYL1_WERT	RES_S	SprkDur1	SprkDur1	SprkDur1
STAT_FUNKENBRENNDAUER_ZYL2_WERT	RES_L	Spark burn duration Cylinder 2	Spark burn duration Cylinder 2	Durée de combustion par étincelles Cylindre 2
STAT_FUNKENBRENNDAUER_ZYL2_WERT	RES_S	SprkDur2	SprkDur2	SprkDur2
STAT_FUNKENBRENNDAUER_ZYL3_WERT	RES_L	Spark burn duration Cylinder 3	Spark burn duration Cylinder 3	Durée de combustion par étincelles Cylindre 3
STAT_FUNKENBRENNDAUER_ZYL3_WERT	RES_S	SprkDur3	SprkDur3	SprkDur3
STAT_FUNKENBRENNDAUER_ZYL4_WERT	RES_L	Spark burn duration Cylinder 4	Spark burn duration Cylinder 4	Durée de combustion par étincelles Cylindre 4
STAT_FUNKENBRENNDAUER_ZYL4_WERT	RES_S	SprkDur4	SprkDur4	SprkDur4
STAT_FUNKENBRENNDAUER_ZYL5_WERT	RES_L	Spark burn duration Cylinder 5	Spark burn duration Cylinder 5	Durée de combustion par étincelles Cylindre 5
STAT_FUNKENBRENNDAUER_ZYL5_WERT	RES_S	SprkDur5	SprkDur5	SprkDur5
STAT_FUNKENBRENNDAUER_ZYL6_WERT	RES_L	Spark burn duration Cylinder 6	Spark burn duration Cylinder 6	Durée de combustion par étincelles Cylindre 6
STAT_FUNKENBRENNDAUER_ZYL6_WERT	RES_S	SprkDur6	SprkDur6	SprkDur6
STAT_GEBERRAD_ADAPTION_VSA_WERT	RES_L	vsa_adp_fl	Encoder wheel adaptation VSA	vsa_adp_fl
STAT_GEBERRAD_ADAPTION_VSA_WERT	RES_S			
STAT_GEBERRAD_ADAPTION_VSE_WERT	RES_L	vse_adp_fl	Encoder wheel adaptation VSE	vse_adp_fl
STAT_GEBERRAD_ADAPTION_VSE_WERT	RES_S			
STAT_GENERATOR_CHIPVERSION_WERT	RES_L	Chipversion Generator 1	Chip version Generator 1	Générateur de puces version 1
STAT_GENERATOR_CHIPVERSION_WERT	RES_S			
STAT_GENERATOR_ELEKTRONIKTEMPERATUR_WERT	RES_L	Chiptemperatur vom Regler (BSD, LIN, SGR - Auflösung 1 °C)	Chip temperature of the controller (BSD, LIN, SGR - resolution 1 °C)	Température de la puce du contrôleur (BSD, LIN, SGR - résolution 1 °C)
STAT_GENERATOR_ELEKTRONIKTEMPERATUR_WERT	RES_S			
STAT_GENERATOR_HERSTELLERCODE_WERT	RES_L	Herstellercode Generator 1	Manufacturer Code Generator 1	Générateur de code fabricant 1
STAT_GENERATOR_HERSTELLERCODE_WERT	RES_S			
STAT_GENERATOR_REGLERVERSION_WERT	RES_L	Reglerversion Generator 1	Regulator version Generator 1	Générateur version régulateur 1
STAT_GENERATOR_REGLERVERSION_WERT	RES_S			
STAT_GENERATOR_SPANNUNG_BSD_SOLL_WERT	RES_L	Generator Sollspannung über BSD	Generator target voltage via BSD	Tension cible du générateur via BSD
STAT_GENERATOR_SPANNUNG_BSD_SOLL_WERT	RES_S			
STAT_GENERATOR_SPANNUNG_SOLL_WERT	RES_L	Generator Sollspannung	Generator target voltage	tension cible du générateur
STAT_GENERATOR_SPANNUNG_SOLL_WERT	RES_S			
STAT_GENERATOR_STROM_WERT	RES_L	Generatorstrom	Generator current	Énergie du générateur
STAT_GENERATOR_STROM_WERT	RES_S			
STAT_GENERATOR_TYP_WERT	RES_L	Kennung Generatortyp Generator 1	Identifier Generator type Generator 1	Générateur d'identifiants type Générateur 1
STAT_GENERATOR_TYP_WERT	RES_S			
STAT_GESCHWINDIGKEIT_2_WERT	RES_L	Speed	Speed	vitesse
STAT_GESCHWINDIGKEIT_2_WERT	RES_S	Speed	speed	vitesse
STAT_GESCHWINDIGKEIT_WERT	RES_L	Vehicle Speed	Vehicle Speed	Vitesse du véhicule
STAT_GESCHWINDIGKEIT_WERT	RES_S	Speed	speed	vitesse
STAT_INTEGRATOR_BANK1_WERT	RES_L	Lambdaintegrator bank1	Lambda integrator bank 1	Banque d'intégrateurs Lambda 1
STAT_INTEGRATOR_BANK1_WERT	RES_S	LambdInt1	LambdInt1	LambdInt1
STAT_INTEGRATOR_BANK2_WERT	RES_L	Lambdaintegrator bank2	Lambda integrator bank 2	Banque d'intégrateurs Lambda 2
STAT_INTEGRATOR_BANK2_WERT	RES_S	LambdaInt2	LambdaInt2	LambdaInt2
STAT_KILOMETERSTAND_WERT	RES_L			
STAT_KILOMETERSTAND_WERT	RES_S			
STAT_KL15_SPANNUNG_ROH_WERT	RES_L	Voltage Kl. 15 Rohwert	Voltage Class 15 Raw Value	Valeur brute de la classe de tension 15
STAT_KL15_SPANNUNG_ROH_WERT	RES_S			
STAT_KL15_SPANNUNG_WERT	RES_L	Lastsignal SPG	Load signal SPG	Signal de charge SPG
STAT_KL15_SPANNUNG_WERT	RES_S			
STAT_KL87_SPANNUNG_WERT	RES_L	Kl.87 Spannung / Versorgung DME	Terminal 87 Voltage / Supply DME	Borne 87 Tension / Alimentation DME
STAT_KL87_SPANNUNG_WERT	RES_S			
STAT_KLIMA_EIN	RES_L	Bedingung für Kompressoreinschalten	Condition for switching on the compressor	Condition de mise en marche du compresseur
STAT_KLIMA_EIN	RES_S			
STAT_KLIMAKOMPRESSORRELAIS_EIN	RES_L	Klimakompressorrelais Ein	Air conditioning compressor relay ON	Relais de compresseur de climatisation Un
STAT_KLIMAKOMPRESSORRELAIS_EIN	RES_S			
STAT_KLOPFSIGNAL_ZYL1_RELATIV_WERT	RES_L	Knock sensor signal Cylinder 1 relativ	Knock sensor signal Cylinder 1 relative	Signal du capteur de cliquetis relatif au cylindre 1
STAT_KLOPFSIGNAL_ZYL1_RELATIV_WERT	RES_S			
STAT_KLOPFSIGNAL_ZYL1_WERT	RES_L	Knock sensor signal Cylinder 1	Knock sensor signal cylinder 1	Signal du capteur de cliquetis cylindre 1
STAT_KLOPFSIGNAL_ZYL1_WERT	RES_S			
STAT_KLOPFSIGNAL_ZYL6_RELATIV_WERT	RES_L	Knock sensor signal Cylinder 6 relativ	Knock sensor signal Cylinder 6 relative	Signal du capteur de cliquetis relatif au cylindre 6
STAT_KLOPFSIGNAL_ZYL6_RELATIV_WERT	RES_S			
STAT_KLOPFSIGNAL_ZYL6_WERT	RES_L	Knock sensor signal Cylinder 6	Knock sensor signal cylinder 6	Signal du capteur de cliquetis cylindre 6
STAT_KLOPFSIGNAL_ZYL6_WERT	RES_S			
STAT_KLOPFWERT_ZYL1_SPANNUNG_WERT	RES_L	Knock voltage Cylinder 1	Knock voltage Cylinder 1	Tension de cognement Cylindre 1
STAT_KLOPFWERT_ZYL1_SPANNUNG_WERT	RES_S	KnockVoltCyl1	KnockVoltCyl1	KnockVoltCyl1
STAT_KLOPFWERT_ZYL2_SPANNUNG_WERT	RES_L	Knock voltage Cylinder 2	Knock voltage Cylinder 2	Tension de cognement Cylindre 2
STAT_KLOPFWERT_ZYL2_SPANNUNG_WERT	RES_S	KnockVoltCyl2	KnockVoltCyl2	KnockVoltCyl2
STAT_KLOPFWERT_ZYL3_SPANNUNG_WERT	RES_L	Knock voltage Cylinder 3	Knock voltage Cylinder 3	Tension de cognement Cylindre 3
STAT_KLOPFWERT_ZYL3_SPANNUNG_WERT	RES_S	KnockVoltCyl3	KnockVoltCyl3	KnockVoltCyl3
STAT_KLOPFWERT_ZYL4_SPANNUNG_WERT	RES_L	Knock voltage Cylinder 4	Knock voltage Cylinder 4	Tension de cognement Cylindre 4
STAT_KLOPFWERT_ZYL4_SPANNUNG_WERT	RES_S	KnockVoltCyl4	KnockVoltCyl4	KnockVoltCyl4
STAT_KLOPFWERT_ZYL5_SPANNUNG_WERT	RES_L	Knock voltage Cylinder 5	Knock voltage Cylinder 5	Tension de cognement Cylindre 5
STAT_KLOPFWERT_ZYL5_SPANNUNG_WERT	RES_S	KnockVoltCyl5	KnockVoltCyl5	KnockVoltCyl5
STAT_KLOPFWERT_ZYL6_SPANNUNG_WERT	RES_L	Knock voltage Cylinder 6	Knock voltage Cylinder 6	Tension de cognement Cylindre 6
STAT_KLOPFWERT_ZYL6_SPANNUNG_WERT	RES_S	KnockVoltCyl6	KnockVoltCyl6	KnockVoltCyl6
STAT_KRAFTSTOFF_ANFORDERUNG_AN_PUMPE_WERT	RES_L	EKP-Sollvolumenstrom	EKP target volume flow	Débit volumique cible EKP
STAT_KRAFTSTOFF_ANFORDERUNG_AN_PUMPE_WERT	RES_S			
STAT_KRAFTSTOFFDRUCK_WERT	RES_L	Bereich von 0 [bar] bis 10 [bar]	Range from 0 [bar] to 10 [bar]	Plage de 0 [bar] à 10 [bar]
STAT_KRAFTSTOFFDRUCK_WERT	RES_S			
STAT_KRAFTSTOFFPUMPE_PWM_WERT	RES_L	Kraftstoffpumpe PWM	Fuel pump PWM	Pompe à carburant PWM
STAT_KRAFTSTOFFPUMPE_PWM_WERT	RES_S			
STAT_KRAFTSTOFFTANK_FUELLSTAND_WERT	RES_L	Tank filling status	Tank filling status	État de remplissage du réservoir
STAT_KRAFTSTOFFTANK_FUELLSTAND_WERT	RES_S	TankStatus	Tank status	État du réservoir
STAT_KRAFTSTOFFVERBRAUCH_SEIT_SERVICE_WERT	RES_L	Kraftstoff-Verbrauch seit letztem Service	Fuel consumption since last service	Consommation de carburant depuis la dernière révision
STAT_KRAFTSTOFFVERBRAUCH_SEIT_SERVICE_WERT	RES_S			
STAT_KUEHLERAUSLASSTEMPERATUR_SPANNUNG_WERT	RES_L	Voltage Kühlmitteltemperatur Kühlerausgang	Voltage, coolant temperature, radiator outlet	Tension, température du liquide de refroidissement, sortie du radiateur
STAT_KUEHLERAUSLASSTEMPERATUR_SPANNUNG_WERT	RES_S			
STAT_KUEHLERAUSLASSTEMPERATUR_WERT	RES_L	Kühlmitteltemperatur (Sensorwert) nach Tiefpassfilterung	Coolant temperature (sensor value) after low-pass filtering	Température du liquide de refroidissement (valeur du capteur) après filtrage passe-bas
STAT_KUEHLERAUSLASSTEMPERATUR_WERT	RES_S			
STAT_KUEHLMITTELTEMPERATUR_SPANNUNG_WERT	RES_L	Voltage Motortemperatur	Voltage Motor temperature	Tension du moteur
STAT_KUEHLMITTELTEMPERATUR_SPANNUNG_WERT	RES_S			
STAT_KUEHLMITTELTEMPERATUR_WERT	RES_L	Motor temp.	Engine temp.	Température du moteur
STAT_KUEHLMITTELTEMPERATUR_WERT	RES_S	MotorTemp	Engine temperature	température du moteur
STAT_KUEHLWASSERTEMPERATUR_ROH_WERT	RES_L	Rohwert Kühlwassertemperatur	Raw value cooling water temperature	valeur brute température de l'eau de refroidissement
STAT_KUEHLWASSERTEMPERATUR_ROH_WERT	RES_S			
STAT_KUPPLUNGSSCHALTER_BETAETIGT_WERT	RES_L	Kupplungsschalter Status	Clutch switch status	état du commutateur d'embrayage
STAT_KUPPLUNGSSCHALTER_BETAETIGT_WERT	RES_S			
STAT_KUPPLUNGSSCHALTER_VORHANDEN_WERT	RES_L	Schalter Kupplung	Clutch switch present	interrupteur d'embrayage
STAT_KUPPLUNGSSCHALTER_VORHANDEN_WERT	RES_S			
STAT_KURBELWELLEN_ADAPTION_BEENDET_WERT	RES_L	fofstat	Crankshaft adaptation completed	fofstat
STAT_KURBELWELLEN_ADAPTION_BEENDET_WERT	RES_S			
STAT_LADEDRUCK_WERT	RES_L	Boost pressure	Boost pressure	Pression de suralimentation
STAT_LADEDRUCK_WERT	RES_S			
STAT_LAMBDA_ADAPTION_MULTIPLIKATIV_GRUPPE1_WERT	RES_L	Lambda Adaption Summe mul. und add. Gruppe 1	Lambda Adaptation Sum of multiplicative and additive group 1	Adaptation Lambda Somme du groupe multiplicatif et additif 1
STAT_LAMBDA_ADAPTION_MULTIPLIKATIV_GRUPPE1_WERT	RES_S			
STAT_LAMBDA_ADAPTION_MULTIPLIKATIV_GRUPPE2_WERT	RES_L	Lambda Adaption Summe mul. und add. Gruppe 2	Lambda Adaptation Sum of multiplicative and additive group 2	Adaptation Lambda Somme du groupe multiplicatif et additif 2
STAT_LAMBDA_ADAPTION_MULTIPLIKATIV_GRUPPE2_WERT	RES_S			
STAT_LAMBDA_BANK1_SOLL_WERT	RES_L	Lambda target bank1	Lambda target bank1	Banque cible Lambda 1
STAT_LAMBDA_BANK1_SOLL_WERT	RES_S	Lambda_tgt_bank1	Lambda_tgt_bank1	Lambda_tgt_bank1
STAT_LAMBDA_BANK1_WERT	RES_L	Lambda pre-cat bank1	Lambda pre-cat bank1	Banque Lambda pré-catalysée 1
STAT_LAMBDA_BANK1_WERT	RES_S	Lambda_precat_Bank1	Lambda_precat_Bank1	Lambda_precat_Bank1
STAT_LAMBDA_BANK2_SOLL_WERT	RES_L	Lambda target bank2	Lambda target bank2	Banque cible Lambda 2
STAT_LAMBDA_BANK2_SOLL_WERT	RES_S	Lambda_tgt_bank2	Lambda_tgt_bank2	Lambda_tgt_bank2
STAT_LAMBDA_BANK2_WERT	RES_L	Lambda pre-cat Bank2	Lambda pre-cat Bank2	Lambda pré-cat Banque 2
STAT_LAMBDA_BANK2_WERT	RES_S	Lambda precat_Bank2	Lambda precat_Bank2	Lambda precat_Bank2
STAT_LAMBDA_INTEGRATOR_GRUPPE1_WERT	RES_L	Lambda Integrator Gruppe 1	Lambda Integrator Group 1	Groupe d'intégrateurs Lambda 1
STAT_LAMBDA_INTEGRATOR_GRUPPE1_WERT	RES_S			
STAT_LAMBDA_INTEGRATOR_GRUPPE2_WERT	RES_L	Lambda Integrator Gruppe 2	Lambda Integrator Group 2	Groupe d'intégrateurs Lambda 2
STAT_LAMBDA_INTEGRATOR_GRUPPE2_WERT	RES_S			
STAT_LAMBDA_ISTWERT_GRUPPE1_WERT	RES_L	Lambda value group1	Lambda value group 1	groupe de valeurs Lambda 1
STAT_LAMBDA_ISTWERT_GRUPPE1_WERT	RES_S	LBD_grp1	LBD_grp1	LBD_grp1
STAT_LAMBDA_ISTWERT_GRUPPE2_WERT	RES_L	Lambda value group2	Lambda value group 2	groupe de valeurs Lambda 2
STAT_LAMBDA_ISTWERT_GRUPPE2_WERT	RES_S	LDB_grp2	LDB_grp2	LDB_grp2
STAT_LAMBDA_SOLLWERT_GRUPPE1_WERT	RES_L	Lambda-Sollwert Gruppe 1	Lambda setpoint group 1	groupe de consigne Lambda 1
STAT_LAMBDA_SOLLWERT_GRUPPE1_WERT	RES_S			
STAT_LAMBDA_SOLLWERT_GRUPPE2_WERT	RES_L	Lambda-Sollwert Gruppe 2	Lambda setpoint group 2	groupe de consigne Lambda 2
STAT_LAMBDA_SOLLWERT_GRUPPE2_WERT	RES_S			
STAT_LAMBDAREGELUNG_ZUSTAND_BANK1_WERT	RES_L	Zustand Lambdaregelung Bank 1	Lambda control status, bank 1	État du contrôle Lambda, banque 1
STAT_LAMBDAREGELUNG_ZUSTAND_BANK1_WERT	RES_S			
STAT_LAMBDAREGELUNG_ZUSTAND_BANK2_WERT	RES_L	Zustand Lambdaregelung Bank 2	Lambda control status, bank 2	État du contrôle Lambda, banque 2
STAT_LAMBDAREGELUNG_ZUSTAND_BANK2_WERT	RES_S			
STAT_LAMBDASONDE_KERAMIKTEMPERATUR_VORKAT1_WERT	RES_L	Lambda ceramic temp pre-cat Bank 1	Lambda ceramic temp pre-cat bank 1	Précatalyseur de température Lambda céramique, banc 1
STAT_LAMBDASONDE_KERAMIKTEMPERATUR_VORKAT1_WERT	RES_S	LambdaCerTmpBank1	LambdaCerTmpBank1	LambdaCerTmpBank1
STAT_LAMBDASONDE_KERAMIKTEMPERATUR_VORKAT2_WERT	RES_L	Lambda ceramic temp pre-cat Bank 2	Lambda ceramic temp pre-cat bank 2	Précatalyseur thermique Lambda céramique, banc 2
STAT_LAMBDASONDE_KERAMIKTEMPERATUR_VORKAT2_WERT	RES_S	LambdaCerTmpBank2	LambdaCerTmpBank2	LambdaCerTmpBank2
STAT_LAMBDASONDE_WIDERSTAND_NACHKAT1_UNTERES_BYTE_WERT	RES_L	unteres Byte Widerstand Lambdasonde hinter Katalysator Bank 1	Lower byte resistance lambda sensor downstream of catalytic converter bank 1	Capteur lambda de résistance inférieure en aval du banc de convertisseurs catalytiques 1
STAT_LAMBDASONDE_WIDERSTAND_NACHKAT1_UNTERES_BYTE_WERT	RES_S			
STAT_LAMBDASONDE_WIDERSTAND_NACHKAT2_UNTERES_BYTE_WERT	RES_L	unteres Byte Widerstand Lambdasonde hinter Katalysator Bank 2	Lower byte resistance lambda sensor downstream of catalytic converter, bank 2	Capteur lambda de résistance inférieure en aval du convertisseur catalytique, banc 2
STAT_LAMBDASONDE_WIDERSTAND_NACHKAT2_UNTERES_BYTE_WERT	RES_S			
STAT_LAMBDASONDE_WIDERSTAND_NACHKAT2_WERT	RES_L	Widerstand Lambdasonde hinter Katalysator Bank 2	Lambda sensor resistance downstream of catalytic converter, bank 2	Résistance de la sonde lambda en aval du catalyseur, banc 2
STAT_LAMBDASONDE_WIDERSTAND_NACHKAT2_WERT	RES_S			
STAT_LAMBDASONDE_WIDERSTAND_VORKAT1_UNTERES_BYTE_WERT	RES_L	untere Byte Widerstand Lambdasonde before cat. Bank 1	Lower byte resistance lambda sensor before catalytic converter, Bank 1	Capteur lambda de résistance inférieure avant le catalyseur, banc 1
STAT_LAMBDASONDE_WIDERSTAND_VORKAT1_UNTERES_BYTE_WERT	RES_S			
STAT_LAMBDASONDE_WIDERSTAND_VORKAT1_WERT	RES_L	Widerstand Lambdasonde before cat. Bank 1	Lambda sensor resistance before catalytic converter, Bank 1	Résistance de la sonde lambda avant le catalyseur, banc 1
STAT_LAMBDASONDE_WIDERSTAND_VORKAT1_WERT	RES_S			
STAT_LAMBDASONDE_WIDERSTAND_VORKAT2_UNTERES_BYTE_WERT	RES_L	untere Byte Widerstand Lambdasonde before cat. Bank 2	Lower byte resistance lambda sensor before catalytic converter, Bank 2	Capteur lambda de résistance inférieure avant le catalyseur, banc 2
STAT_LAMBDASONDE_WIDERSTAND_VORKAT2_UNTERES_BYTE_WERT	RES_S			
STAT_LAMBDASONDE_WIDERSTAND_VORKAT2_WERT	RES_L	Widerstand Lambdasonde before cat. Bank 2	Lambda sensor resistance before catalytic converter, Bank 2	Résistance de la sonde lambda avant le catalyseur, banc 2
STAT_LAMBDASONDE_WIDERSTAND_VORKAT2_WERT	RES_S			
STAT_LAMBDAVERSCHIEBUNG_RUECKFUEHRREGLER1_WERT	RES_L	Lambdaverschiebung Rückführregler 1	Lambda shift feedback controller 1	Contrôleur de rétroaction de décalage Lambda 1
STAT_LAMBDAVERSCHIEBUNG_RUECKFUEHRREGLER1_WERT	RES_S			
STAT_LAMBDAVERSCHIEBUNG_RUECKFUEHRREGLER2_WERT	RES_L	Lambdaverschiebung Rückführregler 2	Lambda shift feedback controller 2	Contrôleur de rétroaction de décalage Lambda 2
STAT_LAMBDAVERSCHIEBUNG_RUECKFUEHRREGLER2_WERT	RES_S			
STAT_LAMPE_FGR_EIN_WERT	RES_L	Status der CrCtl-Lampe (wird über CAN versendet)	Status of the CrCtl lamp (sent via CAN)	État du voyant CrCtl (envoyé via CAN)
STAT_LAMPE_FGR_EIN_WERT	RES_S			
STAT_LAST_MAXIMAL_BEI_ZUENDAUSSETZER_RELATIV_WERT	RES_L	Maximale relative Last bei Zündaussetzern	Maximum relative load during misfires	Charge relative maximale lors des ratés d'allumage
STAT_LAST_MAXIMAL_BEI_ZUENDAUSSETZER_RELATIV_WERT	RES_S			
STAT_LAST_MINIMAL_BEI_ZUENDAUSSETZER_RELATIV_WERT	RES_L	Minimale relative Last bei Zündaussetzern	Minimum relative load during misfires	Charge relative minimale lors des ratés d'allumage
STAT_LAST_MINIMAL_BEI_ZUENDAUSSETZER_RELATIV_WERT	RES_S			
STAT_LASTWERT_BERECHNET_WERT	RES_L	Berechneter Lastwert	Calculated load value	valeur de charge calculée
STAT_LASTWERT_BERECHNET_WERT	RES_S			
STAT_LASTWERT_RELATIV_WERT	RES_L	Relative Filling	Relative Filling	Remplissage relatif
STAT_LASTWERT_RELATIV_WERT	RES_S	RF	RF	RF
STAT_LAUFUNRUHE_SEGMENTADAPTION_ZYL3_WERT	RES_L	Segmentadaption Laufunruhe Cyl. 3	Segment adaptation Unsteady running Cyl. 3	Adaptation du segment Fonctionnement instable Cyl. 3
STAT_LAUFUNRUHE_SEGMENTADAPTION_ZYL3_WERT	RES_S			
STAT_LAUFUNRUHE_SEGMENTADAPTION_ZYL5_WERT	RES_L	Segmentadaption Laufunruhe Cyl. 5	Segment adaptation Unsteady running Cyl. 5	Adaptation du segment Fonctionnement instable Cyl. 5
STAT_LAUFUNRUHE_SEGMENTADAPTION_ZYL5_WERT	RES_S			
STAT_LAUFUNRUHE_SEGMENTZEIT_WERT	RES_L	Laufunruhe Segmentzeit	Running roughness segment time	Irrégularité de la course Temps du segment
STAT_LAUFUNRUHE_SEGMENTZEIT_WERT	RES_S			
STAT_LAUFUNRUHE_ZYL1_WERT	RES_L	lutskzyl[0]	Running roughness cylinder 1	lutskzyl[0]
STAT_LAUFUNRUHE_ZYL1_WERT	RES_S			
STAT_LAUFUNRUHE_ZYL2_WERT	RES_L	lutskzyl[3]	Running roughness cylinder 2	lutskzyl[3]
STAT_LAUFUNRUHE_ZYL2_WERT	RES_S			
STAT_LAUFUNRUHE_ZYL3_WERT	RES_L	lutskzyl[1]	Running roughness cylinder 3	lutskzyl[1]
STAT_LAUFUNRUHE_ZYL3_WERT	RES_S			
STAT_LAUFUNRUHE_ZYL4_WERT	RES_L	lutskzyl[2]	Running roughness cylinder 4	lutskzyl[2]
STAT_LAUFUNRUHE_ZYL4_WERT	RES_S			
STAT_LAUFUNRUHE_ZYL5_WERT	RES_L	[1] Laufunruhe Cylinder 5	[1] Running roughness Cylinder 5	[1] Rugosité de fonctionnement Cylindre 5
STAT_LAUFUNRUHE_ZYL5_WERT	RES_S			
STAT_LAUFUNRUHE_ZYL6_WERT	RES_L	[3] Laufunruhe Cylinder 6	[3] Running roughness Cylinder 6	[3] Rugosité de fonctionnement Cylindre 6
STAT_LAUFUNRUHE_ZYL6_WERT	RES_S			
STAT_LEERLAUF_AKTIV	RES_L	Bedingung Leerlaufregelung	Idle speed control condition	État de contrôle du ralenti
STAT_LEERLAUF_AKTIV	RES_S			
STAT_LEERLAUF_SOLLDREHZAHLABWEICHUNG_WERT	RES_L	LL-Solldrehzahlabweichung Überwachung	LL target speed deviation monitoring	surveillance de l'écart de vitesse cible LL
STAT_LEERLAUF_SOLLDREHZAHLABWEICHUNG_WERT	RES_S			
